factor_name,horizon,period,universe,n_days,ic_mean,ic_std,icir,rank_ic_mean,pos_ic_ratio,t_stat,p_value,ci_low,ci_high,partial_ic_mean,partial_ic_std,partial_icir,partial_t_stat,partial_p_value,partial_ci_low,partial_ci_high
price_momentum,3,pre_event,theme_diffused,130,-0.004841042710405636,0.12024070867866474,-0.04026126229298098,-0.0037924194886220204,0.49230769230769234,-0.4590490184992748,0.6469715228813473,-0.025510825957987142,0.015828740537175874,,,,,,,
price_momentum,5,post_event,theme_diffused,47,-0.011737023769715775,0.0906942569794766,-0.12941308700915619,-0.01597490299348635,0.2978723404255319,-0.887211425306422,0.3795804390369699,-0.03766609313522544,0.014192045595793892,,,,,,,
price_momentum,5,post_event_extended,theme_diffused,98,0.013522858637715268,0.10885727641202546,0.12422558310692218,0.01925500157869055,0.4897959183673469,1.2297705309646079,0.2217574850619468,-0.008029782495368381,0.03507549977079892,,,,,,,
price_momentum,5,pre_event,theme_diffused,130,-0.006612926797665979,0.11652468991180853,-0.05675129281760766,-0.010048505175087456,0.47692307692307695,-0.6470642941324146,0.5187400785613616,-0.026643913889611626,0.013418060294279666,,,,,,,
price_momentum,10,post_event,theme_diffused,47,-0.005613937410919257,0.09843345094499498,-0.05703282123123316,-0.023121963870684586,0.46808510638297873,-0.39099732324775394,0.6976043738441462,-0.03375560660191148,0.022527731780072967,,,,,,,
price_momentum,10,post_event_extended,theme_diffused,93,0.0038318078370389573,0.08681782755724621,0.04413618659730144,0.007582333933225452,0.5591397849462365,0.42563396946639304,0.6713686293284749,-0.0138132672729479,0.021476882947025815,,,,,,,
price_momentum,10,pre_event,theme_diffused,130,0.0004553960783983837,0.09992460299483762,0.004557396924778483,-0.005021097046413504,0.47692307692307695,0.051962319760548104,0.9586390954120816,-0.016721980100609546,0.017632772257406316,,,,,,,
price_momentum,20,post_event,theme_diffused,47,-0.022620035708082055,0.12386556834185863,-0.18261762337094878,-0.0792620522488554,0.48936170212765956,-1.2519633497773501,0.21691186557466713,-0.058032629851293545,0.012792558435129435,,,,,,,
price_momentum,20,post_event_extended,theme_diffused,83,0.004042979580920875,0.09068569166807465,0.04458233163969109,0.016694061760403077,0.46987951807228917,0.406164371206789,0.6856798471858105,-0.01546695418077403,0.02355291334261578,,,,,,,
price_momentum,20,pre_event,theme_diffused,130,0.014747011398944744,0.09613309165426094,0.15340202988562793,0.011373652133145807,0.5461538461538461,1.7490522463591647,0.08266043398996192,-0.0017785911964601064,0.03127261399434959,,,,,,,
price_momentum,40,post_event,theme_diffused,47,0.02569034453894301,0.08474739095030849,0.30314024126130923,-0.025097006513650745,0.6170212765957447,2.0782247895697767,0.04329542796292141,0.0014614567164894406,0.04991923236139657,,,,,,,
price_momentum,40,post_event_extended,theme_diffused,63,0.022378913508954556,0.07186592805129888,0.3113981008215769,0.047215338706196645,0.6190476190476191,2.4716458005351316,0.01620908251404618,0.00463257199511212,0.04012525502279699,,,,,,,
price_momentum,40,pre_event,theme_diffused,130,0.005532966672004415,0.08397245114836348,0.06589026039300326,0.0034579321288182095,0.4846153846153846,0.7512645565348538,0.4538618035417561,-0.008902180817381415,0.019968114161390244,,,,,,,
price_momentum,60,post_event,theme_diffused,47,-0.027689418744525532,0.1582919404656453,-0.17492627017567627,-0.05555954554069285,0.44680851063829785,-1.199234088860871,0.23657798491761306,-0.07294435374293043,0.017565516253879372,,,,,,,
price_momentum,60,post_event_extended,theme_diffused,43,0.07470476203948727,0.054880670171419094,1.3612217526890227,0.09113160849987463,0.9302325581395349,8.926127961200887,2.9754865238373895e-11,0.058301083509015465,0.09110844056995906,,,,,,,
price_momentum,60,pre_event,theme_diffused,130,-0.0022661690788884923,0.07654490276297332,-0.029605747699567198,0.0069845648959573035,0.5230769230769231,-0.33755745968731854,0.7362453535107085,-0.015424495956735628,0.010892157798958642,,,,,,,
quality,1,post_event,theme_diffused,47,0.022813838130992047,0.09464973857424615,0.24103434911334884,0.019258660761488668,0.6595744680851063,1.6524482443536013,0.10525377748924813,-0.004246085161332253,0.04987376142331634,0.024403364768379412,0.09825236413037519,0.24837432650472982,1.7027685941236619,0.09536044821424916,-0.0036865325383300153,0.05249326207508884
quality,1,post_event_extended,theme_diffused,102,-0.007207962274383572,0.10848633348953089,-0.06644120086406231,-0.0030154068190801873,0.46078431372549017,-0.671023236237304,0.5037374319231009,-0.028261787678420167,0.013845863129653021,-0.002683700121638685,0.1139588470273201,-0.023549730377627493,-0.23784061824594432,0.8124865410897302,-0.0247995703090116,0.01943217006573423
quality,1,pre_event,theme_diffused,150,0.017723029610949795,0.11029381067524378,0.1606892490380501,0.015092514455383656,0.58,1.9680333364711768,0.050920423028099515,7.23438254398058e-05,0.03537371539645978,0.020208142810470443,0.11975806154133815,0.1687413987032095,2.066651626531992,0.04049780132288605,0.0010428614442116214,0.03937342417672926
quality,2,post_event,theme_diffused,47,0.02908624837448491,0.08100022872401018,0.35908847212752537,0.028076527914933518,0.7021276595744681,2.4617865358920517,0.01763352112872707,0.005928656933140604,0.05224383981582922,0.03493552578351074,0.09144657738559211,0.38203207580095844,2.619079957965601,0.011900886088461737,0.008791371487103274,0.0610796800799182
quality,2,post_event_extended,theme_diffused,101,-0.009122380944665638,0.11993593558861322,-0.07606044760392666,-0.006441910013786189,0.43564356435643564,-0.7643980381062453,0.44643007785364786,-0.032513161349912424,0.014268399460581149,-0.002814617033790899,0.12446900318025451,-0.022612995700743297,-0.22725779421341155,0.8206872524709516,-0.027089469323563757,0.02146023525598196
quality,2,pre_event,theme_diffused,150,0.02471402838684316,0.10339505515037338,0.2390252449781097,0.02285669635880606,0.6,2.92744942920058,0.003954088743754358,0.008167373419880906,0.041260683353805415,0.027385201302262296,0.10958422595939885,0.24990094206084518,3.0606489714494676,0.0026203297246452095,0.009848072721648036,0.04492232988287656
quality,3,post_event,theme_diffused,47,0.03168802873288331,0.08519246484622728,0.3719581161324575,0.0318739962693639,0.7021276595744681,2.5500163700199883,0.014167540910387189,0.00733189633834325,0.05604416112742337,0.040406987933266234,0.09799901131822797,0.41232036313156634,2.8267259943419516,0.006937838942066454,0.012389523025904861,0.0684244528406276
quality,3,post_event_extended,theme_diffused,100,-0.010243558107731312,0.12155102507837207,-0.08427372867589233,-0.007288795124238162,0.45,-0.8427372867589232,0.4014068070076562,-0.03406755902309224,0.013580442807629616,-0.003258426104406355,0.127658496631113,-0.025524553323090046,-0.2552455332309005,0.7990629871061112,-0.028279491444104507,0.021762639235291793
quality,3,pre_event,theme_diffused,150,0.027792254128184445,0.09897610880127544,0.2807976032275205,0.028078137208938897,0.62,3.4390542445195607,0.0007572220493559101,0.01195277785994913,0.04363173039641976,0.029894712474254924,0.10555686975749067,0.2832095394921797,3.468594310222208,0.0006842443061298997,0.01300209511717174,0.04678732983133811
quality,5,post_event,theme_diffused,47,0.032069593279821625,0.09222318345446989,0.34773895324979986,0.03266301583026603,0.6595744680851063,2.383978154585634,0.021308576994124362,0.005703410893651385,0.05843577566599187,0.0473496032803251,0.10068201609223935,0.4702885889466693,3.224136128328349,0.0023262500055312163,0.018565079694605763,0.07613412686604444
quality,5,post_event_extended,theme_diffused,98,-0.021028826333951485,0.11890436057733456,-0.17685496336591025,-0.011105609613747047,0.3979591836734694,-1.75077481435547,0.0831462150118647,-0.044570688643478906,0.0025130359755759363,-0.015873042844248075,0.12658056959718,-0.12539873137529078,-1.2413841063072175,0.21745746359996132,-0.040934717000262154,0.009188631311766005
quality,5,pre_event,theme_diffused,150,0.034980398725229886,0.09245546433009572,0.37834863497454974,0.03849523363025473,0.6333333333333333,4.6338055028308816,7.77352068226378e-06,0.020184442904562623,0.04977635454589715,0.03569122610969333,0.1100376952150632,0.3243545408683507,3.9725156044108605,0.00011039545756030833,0.018081527334105136,0.05330092488528153
quality,10,post_event,theme_diffused,47,0.017725206906141797,0.0985886006643872,0.17978961854303516,0.026097994034972226,0.46808510638297873,1.232575525468908,0.22399682320941094,-0.010460818873350517,0.045911232685634115,0.03784463328966944,0.10914280980474331,0.34674417267957053,2.3771582825929514,0.02166146472003283,0.006641207842188031,0.06904805873715084
quality,10,post_event_extended,theme_diffused,93,-0.039800358975271274,0.09123765123322806,-0.4362273517270936,-0.027637382857200462,0.3010752688172043,-4.206824232448927,6.0092023950630846e-05,-0.05834373024089706,-0.021256987709645486,-0.03726782421220936,0.09914132959271214,-0.37590603601254213,-3.625106530254197,0.00047336299114775215,-0.0574175590810515,-0.01711808934336722
quality,10,pre_event,theme_diffused,150,0.039647020899677636,0.0697031171544857,0.5687983912083361,0.05203422409751524,0.7266666666666667,6.9663291248819625,9.744516304976969e-11,0.028492198959695743,0.05080184283965953,0.040152170870042206,0.09565784828429694,0.41974779477277385,5.14083958925884,8.465629701692734e-07,0.02484372688168801,0.0554606148583964
quality,20,post_event,theme_diffused,47,0.0005330163790509244,0.09613464255370975,0.005544477671024073,0.017341472903013435,0.48936170212765956,0.038011023852177056,0.9698433791255348,-0.026951434105699088,0.028017466863800935,0.029449653444501876,0.1235801908256889,0.23830399716764403,1.6337298944763161,0.10914235359806868,-0.005881352584328831,0.06478065947333259
quality,20,post_event_extended,theme_diffused,83,-0.03861352234137781,0.07865087972926389,-0.4909483844846398,-0.01680759606640345,0.3253012048192771,-4.472752647635509,2.461075076443109e-05,-0.055534311338978556,-0.021692733343777068,-0.018880304687412888,0.10540411750879108,-0.1791230279579752,-1.63188844870634,0.10653776005638704,-0.04155673040552177,0.003796121030695994
quality,20,pre_event,theme_diffused,150,0.03714844079355183,0.07437727386192736,0.4994595642549838,0.05075683700578215,0.6733333333333333,6.117105397887693,8.005542007083477e-09,0.025245597991382027,0.04905128359572164,0.0407136116037512,0.09218300108313526,0.4416607305617401,5.4092171465055365,2.468010584788516e-07,0.025961258983759984,0.05546596422374241
quality,40,post_event,theme_diffused,47,0.06335053442205886,0.10563300951354394,0.5997228964108634,0.07294241453950584,0.7872340425531915,4.111493033744974,0.00016046387062318423,0.03315054467426226,0.09355052416985546,0.09264830788507278,0.12751053278527535,0.7265933712400864,4.9812731881630015,9.360249043188773e-06,0.056193635235065036,0.1291029805350805
quality,40,post_event_extended,theme_diffused,63,-0.0518528349852648,0.07716761445224937,-0.6719507315773104,-0.009410696611821787,0.31746031746031744,-5.3334435871244406,1.4373861354499695e-06,-0.07090835791541625,-0.032797312055113347,-0.014676054320050326,0.11730967375821423,-0.12510523514283223,-0.9929920197005767,0.32457355630796036,-0.04364412848037676,0.01429201984027611
quality,40,pre_event,theme_diffused,150,0.05103700158152435,0.05869592434440836,0.8695152542799399,0.054574933583372405,0.7933333333333333,10.649343482761099,0.0,0.041643697359370374,0.06043030580367832,0.04998374800278743,0.07304748022277578,0.6842638219737358,8.380486066411402,3.6415315207705135e-14,0.03829371650472014,0.061673779500854724
quality,60,post_event,theme_diffused,47,0.038681897520640475,0.10780834362384936,0.35880244719837495,0.06451307218880611,0.7021276595744681,2.4598256477706917,0.01771860816978421,0.007859989793494504,0.06950380524778645,0.0752628969986236,0.13214081121746973,0.5695658767733782,3.9047469233328647,0.00030659363689644614,0.03748444912129182,0.11304134487595538
quality,60,post_event_extended,theme_diffused,43,-0.08263316714617897,0.10117663441517662,-0.8167218412019435,-0.039299381807477184,0.23255813953488372,-5.355603265136485,3.332805033506858e-06,-0.11287457966096189,-0.052391754631396045,-0.03599740185778461,0.12484773610951817,-0.28833043337051134,-1.890709091512482,0.0655751708109602,-0.07331404033907371,0.0013192366235044856
quality,60,pre_event,theme_diffused,150,0.04704488392683699,0.055874815737924036,0.8419693793264023,0.03913658384122519,0.7933333333333333,10.311976791987705,0.0,0.038103051108880584,0.0559867167447934,0.04010206530921608,0.06615328019652522,0.6061991966246065,7.424393571076883,8.073985924283988e-12,0.02951533559808321,0.05068879502034895
revenue_revision,1,post_event,theme_diffused,47,-0.009094795651782067,0.11536203983124829,-0.0788369871500707,-0.0023290953687781805,0.48936170212765956,-0.5404791536371403,0.5914741441614686,-0.04207627025174509,0.023886678948180952,-0.007154062225297857,0.11594835568395594,-0.06170041983862116,-0.42299676711331896,0.6742686543049496,-0.04030316182072663,0.025995037370130914
revenue_revision,1,post_event_extended,theme_diffused,73,0.008750618662464413,0.11970383353201798,0.07310224246179908,-0.005676578023215365,0.5342465753424658,0.6245858333847215,0.5342172119849138,-0.01870951837824516,0.03621075570317399,0.004449327975053345,0.12176509782633649,0.03654025705624656,0.31220009314343594,0.7557908251192833,-0.02348366443151189,0.03238232038161858
revenue_revision,1,pre_event,theme_diffused,60,0.014326305156993197,0.12009658616634533,0.11928986172138054,0.019889778411830407,0.55,0.9240152956365849,0.35924210859067784,-0.016062323949369944,0.044714934263356335,0.015368585682037722,0.12491492979167562,0.12303241660279018,0.9530050010925186,0.34447570848611764,-0.016239252579316396,0.04697642394339184
revenue_revision,2,post_event,theme_diffused,47,-0.015578971414442097,0.11637136898584889,-0.1338728894418742,-0.005267628253911148,0.44680851063829785,-0.9177862903711653,0.3635180190012639,-0.04884900855997172,0.01769106573108753,-0.013562178785605433,0.11815352064735506,-0.11478438146657995,-0.7869220728555472,0.4353631768584889,-0.04734172486356403,0.020217367292353166
revenue_revision,2,post_event_extended,theme_diffused,73,0.0055798401374991475,0.11954616514814344,0.04667519138388525,-0.003724460486144056,0.5205479452054794,0.3987930099973281,0.6912260125336789,-0.021844127673700964,0.03300380794869926,0.0008551987057876138,0.12258952990872053,0.006976115386235594,0.05960395598776416,0.95263619599897,-0.02726691895512437,0.028977316366699597
revenue_revision,2,pre_event,theme_diffused,60,0.022554264580774492,0.11509596070107751,0.19596052236230513,0.023622380863010637,0.5166666666666667,1.5179036792466278,0.13437921252868135,-0.006569031701278587,0.05167756086282757,0.02602908357705947,0.11841395836908943,0.21981431864585027,1.702674390746617,0.09389248958629404,-0.003933781952776667,0.05599194910689561
revenue_revision,3,post_event,theme_diffused,47,-0.014277476205909004,0.11924450645511304,-0.11973277956652405,-0.0069921421821620726,0.48936170212765956,-0.8208465810540446,0.41596741224854306,-0.04836893008959057,0.019813977677772564,-0.012578592700752294,0.12611117225499194,-0.09974209640458233,-0.6837973620697193,0.4975334530285045,-0.04863319463552957,0.02347600923402498
revenue_revision,3,post_event_extended,theme_diffused,73,0.00830325043979915,0.11677200061201513,0.07110651865413699,0.0017035596284472113,0.5205479452054794,0.6075343616974372,0.5454077691585235,-0.018484322227755173,0.035090823107353473,0.0033342000693729035,0.11830732137690188,0.02818253368065746,0.24079167332007478,0.8104009303283288,-0.02380557617730874,0.030473976316054543
revenue_revision,3,pre_event,theme_diffused,60,0.03237051795094186,0.11135349373202533,0.29070051478440573,0.029667770361648256,0.5666666666666667,2.2517565049878527,0.02807427464697576,0.0041941964688869855,0.06054683943299674,0.031006931419656682,0.11289198260768321,0.2746601725244784,2.1275085481075213,0.03756751900172439,0.0024413185404102457,0.059572544298903116
revenue_revision,5,post_event,theme_diffused,47,-0.006444674476895537,0.10630259091866137,-0.060625751651027515,0.003489697491557412,0.5106382978723404,-0.415629213209138,0.6796138950404713,-0.03683609445718276,0.02394674550339168,-0.0014602748099012295,0.11553555561299776,-0.012639181091512823,-0.08664985999533178,0.9313259197400734,-0.03449135677080233,0.03157080715099988
revenue_revision,5,post_event_extended,theme_diffused,73,0.005065495662106753,0.11252761432912388,0.04501557855204369,-0.004113320736271375,0.5068493150684932,0.3846132717462967,0.701657668872071,-0.02074841203964907,0.03087940336386258,-2.6331565217642444e-05,0.11243592875677495,-0.00023419173487332275,-0.0020009350598800793,0.9984090195499795,-0.025819206537218125,0.025766543406782843
revenue_revision,5,pre_event,theme_diffused,60,0.049300549920317585,0.11070262533140092,0.4453421928588484,0.05092838862911593,0.6333333333333333,3.449605792611623,0.0010427950564442234,0.021288920866707188,0.07731217897392798,0.0467744793905325,0.11321706068446051,0.4131398493102947,3.2001675120668263,0.0022120059303050166,0.018126610408751128,0.07542234837231387
revenue_revision,10,post_event,theme_diffused,47,0.0023985393202074325,0.09779145236318022,0.024527085570829648,0.019991857172454903,0.48936170212765956,0.16814922702808832,0.8672030223792087,-0.025559585440135774,0.030356664080550638,0.007849924552625032,0.09631452184425333,0.08150302158296395,0.5587565648618323,0.5790379418988518,-0.01968595259084912,0.03538580169609919
revenue_revision,10,post_event_extended,theme_diffused,73,0.001703427911888421,0.10686548025412558,0.015939926605276822,-0.013303710326215088,0.547945205479452,0.1361907926155717,0.8920505310426483,-0.022811582561143844,0.026218438384920682,-0.007922946750227856,0.10849792209166002,-0.07302394919171336,-0.623916895391876,0.5346539831990054,-0.03281244043943626,0.01696654693898055
revenue_revision,10,pre_event,theme_diffused,60,0.07226448193862359,0.11463110882842659,0.6304089934852241,0.0719384232670585,0.65,4.883127066135306,8.322308898911501e-06,0.043258809409237556,0.10127015446800962,0.06429278235835055,0.12308600924600133,0.5223402948246876,4.046030525818175,0.00015353877289236983,0.033147724846238735,0.09543783987046237
revenue_revision,20,post_event,theme_diffused,47,0.012252854528435282,0.09736096258981419,0.12584976773552528,0.030961732466840964,0.5531914893617021,0.8627825391354568,0.39273308742295976,-0.01558219519312927,0.040087904249999834,0.008364248706419315,0.08863948041939533,0.09436256470417127,0.646917150819793,0.5209007646398276,-0.01697736952677635,0.033705866939614984
revenue_revision,20,post_event_extended,theme_diffused,73,-0.010213354786452107,0.09968211138049007,-0.10245925417317234,-0.02689388755026266,0.4657534246575342,-0.8754122513980253,0.3842607124515349,-0.033080495781425946,0.012653786208521733,-0.01801924605000752,0.0958994755618393,-0.18789723243468717,-1.6053946576567657,0.11278451038100834,-0.04001864793512684,0.003980155835111802
revenue_revision,20,pre_event,theme_diffused,60,0.10462771473587397,0.11702371155038839,0.8940727767878315,0.08294175490053131,0.7666666666666667,6.925457949593385,3.616923205385092e-09,0.0750166301873997,0.13423879928434823,0.09849971397014565,0.13289323145913068,0.7411943624866836,5.741266844427498,3.4609068499946716e-07,0.0648730868488388,0.1321263410914525
revenue_revision,40,post_event,theme_diffused,47,0.03492378173231034,0.070576298364943,0.49483725473561885,0.0505736017057918,0.723404255319149,3.3924333018780684,0.0014332395008385124,0.014746343856837988,0.05510121960778269,0.014749138777428259,0.06757748308693713,0.21825522502005254,1.4962824374702883,0.14141021366788675,-0.004570951654585129,0.03406922920944165
revenue_revision,40,post_event_extended,theme_diffused,63,-0.026578150952282116,0.10118146910510145,-0.26267804952183754,-0.03562105050771443,0.3968253968253968,-2.0849423817308734,0.04119900319886627,-0.05156357804270671,-0.0015927238618575201,-0.026534697052774385,0.09979632763167869,-0.26588851195714125,-2.1104246373228586,0.038863123227898644,-0.05117808175539595,-0.0018913123501528226
revenue_revision,40,pre_event,theme_diffused,60,0.1087086986888404,0.1430407378025902,0.7599841860356504,0.06974973930746838,0.7666666666666667,5.886812191794147,1.9915575522055917e-07,0.07251439819338171,0.14490299918429908,0.11301877087442187,0.14273756224297682,0.7917941787602778,6.133211335925069,7.764516318786718e-08,0.07690118437999602,0.14913635736884773
revenue_revision,60,post_event,theme_diffused,47,0.06189104540058435,0.065667742881364,0.9424877829651818,0.051677751947075995,0.8085106382978723,6.461370705107029,5.872851382981992e-08,0.04311694087671522,0.08066514992445348,0.029086949077257136,0.06315867947679688,0.4605376381870531,3.157286977894902,0.002810122193294795,0.011030174197250737,0.04714372395726353
revenue_revision,60,post_event_extended,theme_diffused,43,-0.03403741862363784,0.0675007185638929,-0.5042526857165183,-0.027614512804723212,0.3023255813953488,-3.3066059873002462,0.001940737541554105,-0.054213194255375505,-0.013861642991900177,-0.03264000557876196,0.07395334765043553,-0.441359405838469,-2.894187170908218,0.00600512004447773,-0.05474445396324491,-0.01053555719427901
revenue_revision,60,pre_event,theme_diffused,60,0.08957854264577571,0.10668649437274685,0.8396427605241344,0.07959144701887325,0.7333333333333333,6.5038448565471905,1.860072473824914e-08,0.06258313493567691,0.1165739503558745,0.08850456170849319,0.11735409319779777,0.7541668066006072,5.841750964453164,2.363945279526547e-07,0.05880987906895606,0.11819924434803032
theme_heat,1,post_event,theme_diffused,47,-0.0028074450565599594,0.12405250692006695,-0.02263110296004685,0.0005275436407836599,0.48936170212765956,-0.15515102512019488,0.8773810649985561,-0.03827348407624857,0.03265859396312866,,,,,,,
theme_heat,1,post_event_extended,theme_diffused,102,-0.0032909967018942632,0.09891302062602671,-0.033271622695023755,-0.003149240017438333,0.5,-0.3360269177157122,0.7375476461992236,-0.02248693963278151,0.015904946228992984,,,,,,,
theme_heat,1,pre_event,theme_diffused,150,-0.0018389538621303584,0.11751083881990627,-0.015649227599750914,0.004909019235210598,0.47333333333333333,-0.19166311244034637,0.8482670454433563,-0.020644604693337263,0.016966696969076548,,,,,,,
theme_heat,2,post_event,theme_diffused,47,-0.005660937865976113,0.10647576214493966,-0.05316644607126819,0.0032124993924741232,0.3404255319148936,-0.3644907905954638,0.7171618332151946,-0.03610186670038291,0.024779990968430678,,,,,,,
theme_heat,2,post_event_extended,theme_diffused,101,-0.003798612129652401,0.09384189487577327,-0.040478851526612465,-0.0017008108537162182,0.5148514851485149,-0.4068074231282747,0.6850188227554346,-0.02210034250828184,0.014503118248977038,,,,,,,
theme_heat,2,pre_event,theme_diffused,150,-0.0010248090629115677,0.11648291630103262,-0.008797934456440826,0.004035437541843538,0.4666666666666667,-0.10775225104365248,0.9143371783168521,-0.01966595803058316,0.017616339904760026,,,,,,,
theme_heat,3,post_event,theme_diffused,47,-0.0075460722350546286,0.0965180073436615,-0.07818305042484067,0.001906159023700942,0.5106382978723404,-0.5359959893184457,0.5945438083083556,-0.03514012494338537,0.020047980473276113,,,,,,,
theme_heat,3,post_event_extended,theme_diffused,100,-0.004366065445643961,0.09330688085797748,-0.04679253454297282,-6.696606723627336e-05,0.49,-0.46792534542972825,0.640866461940568,-0.022654214093807547,0.013922083202519624,,,,,,,
theme_heat,3,pre_event,theme_diffused,150,-0.0015584576764281473,0.11178534293281599,-0.013941520735547545,0.0032566535181914893,0.4666666666666667,-0.1707480602026135,0.8646535168827922,-0.019447838335713757,0.01633092298285746,,,,,,,
theme_heat,5,post_event,theme_diffused,47,-0.014663658092496491,0.09216750293213645,-0.1590979209157206,-0.011374405366685667,0.5319148936170213,-1.0907203934401013,0.2810764483800352,-0.04101392167438987,0.011686605489396889,,,,,,,
theme_heat,5,post_event_extended,theme_diffused,98,-0.004083663632136343,0.08711158761384584,-0.04687853526718724,-0.005250609742691571,0.46938775510204084,-0.46407382251329143,0.6436346770369354,-0.02133087804220575,0.013163550777933063,,,,,,,
theme_heat,5,pre_event,theme_diffused,150,-0.004099990138932194,0.11031583391200439,-0.03716592617341435,0.0017492562034489886,0.49333333333333335,-0.4551877747140765,0.6496367279375508,-0.02175420037635532,0.013554220098490933,,,,,,,
theme_heat,10,post_event,theme_diffused,47,-0.01263216253113692,0.09629966508937357,-0.13117556036579453,-0.012617126850433315,0.48936170212765956,-0.8992943338819441,0.37317954975182865,-0.040163792196979596,0.014899467134705755,,,,,,,
theme_heat,10,post_event_extended,theme_diffused,93,-0.005086763715776408,0.07195104882243177,-0.0706975617315885,-0.013319073348957827,0.44086021505376344,-0.6817825949931798,0.4970892250988115,-0.019710277070530635,0.009536749638977821,,,,,,,
theme_heat,10,pre_event,theme_diffused,150,-0.0018829613364849192,0.09662429075333877,-0.019487453121821287,0.0037781076523755435,0.4866666666666667,-0.2386715826743463,0.8116881995573504,-0.01734606833127977,0.013580145658309931,,,,,,,
theme_heat,20,post_event,theme_diffused,47,0.005299777642678586,0.09731220049828367,0.054461594903221416,0.00802017085579885,0.574468085106383,0.3733698836434479,0.7105883801926876,-0.022521331222035586,0.033120886507392755,,,,,,,
theme_heat,20,post_event_extended,theme_diffused,83,-0.0050412621303971795,0.06549057416706043,-0.07697691147946548,-0.026351993648368644,0.4457831325301205,-0.7012930391613406,0.48510566449472226,-0.019130769973501924,0.009048245712707566,,,,,,,
theme_heat,20,pre_event,theme_diffused,150,-0.00925676826815912,0.09838426266008041,-0.09408789594878034,-1.6095610917356377e-05,0.4,-1.1523366802329418,0.2510282185724604,-0.025001529427653116,0.006487992891334874,,,,,,,
theme_heat,40,post_event,theme_diffused,47,0.04038705679983831,0.05302410399743376,0.7616735362806498,0.023541699357110483,0.7446808510638298,5.221770683006168,4.16135499969883e-06,0.02522771026145077,0.05554640333822585,,,,,,,
theme_heat,40,post_event_extended,theme_diffused,63,-0.0023035471226367913,0.06133075314226201,-0.03755941358315809,-0.026151380059899917,0.5079365079365079,-0.2981186031913731,0.7666094286517913,-0.01744836637254385,0.012841272127270266,,,,,,,
theme_heat,40,pre_event,theme_diffused,150,-0.03218328050433751,0.06950196494865753,-0.46305569242699735,-0.024464272753099318,0.28,-5.671250844686461,7.140301594432685e-08,-0.04330591138701167,-0.021060649621663353,,,,,,,
theme_heat,60,post_event,theme_diffused,47,0.0644294511497128,0.043944130990828695,1.4661673742771126,0.0035480555938933915,0.9361702127659575,10.051537104420806,3.455014052633487e-13,0.051866026974727995,0.07699287532469759,,,,,,,
theme_heat,60,post_event_extended,theme_diffused,43,-0.00219521745669633,0.046479589528157145,-0.047229708329641684,-0.010764884169644686,0.4883720930232558,-0.30970590889233945,0.7583160490181959,-0.016087836523969255,0.011697401610576596,,,,,,,
theme_heat,60,pre_event,theme_diffused,150,-0.039870519094827674,0.07601884809250353,-0.5244820211733705,-0.03272693228705048,0.24666666666666667,-6.423566655691803,1.687704420660907e-09,-0.052036068487331964,-0.027704969702323383,,,,,,,
valuation,1,post_event,theme_diffused,47,-0.009927000287431629,0.09947022776560778,-0.09979870872341491,-0.021290061944519253,0.48936170212765956,-0.6841854765737632,0.49729064417045343,-0.038365079184986696,0.018511078610123438,-0.04083302029579596,0.1371915617743198,-0.2976350714846902,-2.04048324706471,0.047066173192354954,-0.08005545443971226,-0.0016105861518796588
valuation,1,post_event_extended,theme_diffused,102,0.008570220150536701,0.11475399788118798,0.07468341241940858,0.007306288666427659,0.5686274509803921,0.7542654925435487,0.45244481568786377,-0.01369996410302982,0.03084040440410322,-0.002804392646081709,0.1172614242218078,-0.023915730724684135,-0.2415370405584851,0.8096286133965171,-0.025561190417598727,0.01995240512543531
valuation,1,pre_event,theme_diffused,150,-0.01511464318290973,0.10873233345293964,-0.13900780662866474,-0.012862791061103298,0.44666666666666666,-1.7024909825185088,0.0907486537997646,-0.03251544056903098,0.0022861542032115226,-0.015286912361372943,0.11462078518358562,-0.13336946119229795,-1.6334356359552649,0.10448872379219631,-0.03363005828568015,0.0030562335629342654
valuation,2,post_event,theme_diffused,47,-0.006352792258606479,0.0990547238805929,-0.06413416755635555,-0.02149155619395318,0.5319148936170213,-0.4396817008506203,0.6622264973357175,-0.03467208051367767,0.021966495996464712,-0.03901801103047367,0.13212613545946642,-0.29530880393034425,-2.0245351602039943,0.04874340072320105,-0.07679226317634535,-0.0012437588846019934
valuation,2,post_event_extended,theme_diffused,101,0.012961762585331507,0.11168505664750226,0.11605637293305152,0.005815032980091257,0.5841584158415841,1.1663521130155887,0.24624620270702424,-0.00881987126584342,0.03474339643650644,0.0010378958378461306,0.11586556764825942,0.008957759055709613,0.09002436435385092,0.9284479199546032,-0.021559051741616528,0.023634843417308787
valuation,2,pre_event,theme_diffused,150,-0.021026079378862937,0.11361058495548858,-0.18507148244242147,-0.02203031723706829,0.42,-2.266653489621942,0.02485082130775984,-0.039207559596840594,-0.002844599160885284,-0.008484347705430427,0.11287843005330289,-0.07516358706817583,-0.9205621777714351,0.35876708097908216,-0.026548658736436637,0.009579963325575784
valuation,3,post_event,theme_diffused,47,-0.0016175383612622228,0.1093791327930477,-0.014788363373868657,-0.015904080757299186,0.5319148936170213,-0.10138391139646495,0.9196863422388546,-0.03288852746007599,0.029653450737551545,-0.027459141083059968,0.1305286090721874,-0.21036875577118877,-1.442215528283394,0.1560160731899516,-0.06477666781005134,0.009858385643931405
